1,3,"/home/pqv/data/video_website/youtube10.pcap",1657526757.565530,"1.5.1 (e31cef8 - Jul  7 2022 09:05:04)","1.7.3 (92ce3808)","1.2.14 (557bd77 - Jun 20 2022 12:46:32)"
100,3,"/home/pqv/data/video_website/youtube10.pcap",1657288433.718423,1,85,"99.178.376.85","",2,86,44,1,86,44,1,0,0,0,1657288433.718423,"10.0.2.15","192.168.1.254","08:00:27:3A:52:ED","52:54:00:12:35:02",2,53,51415,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/youtube10.pcap",1657288433.718015,1,85,"99.178.376.85","",2,86,44,1,86,44,1,0,0,0,1657288433.718015,"10.0.2.15","192.168.1.254","08:00:27:3A:52:ED","52:54:00:12:35:02",1,53,49435,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/youtube10.pcap",1657288433.727240,2,85,"99.178.376.85","99.178.376.85",2,376,334,1,0,0,0,376,334,1,1657288433.718015,"10.0.2.15","192.168.1.254","08:00:27:3A:52:ED","52:54:00:12:35:02",1,53,49435,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/youtube10.pcap",1657288433.727881,3,85,"99.178.376.85","99.178.376.85",2,232,190,1,0,0,0,232,190,1,1657288433.718423,"10.0.2.15","192.168.1.254","08:00:27:3A:52:ED","52:54:00:12:35:02",2,53,51415,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/youtube10.pcap",1657288433.729227,4,134,"99.178.354.134","",3,74,0,1,74,0,1,0,0,0,1657288433.729227,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,59410,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,3,"/home/pqv/data/video_website/youtube10.pcap",1657288433.737935,5,134,"99.178.354.134","99.178.354.134",3,60,0,1,0,0,0,60,0,1,1657288433.729227,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,59410,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,3,"/home/pqv/data/video_website/youtube10.pcap",1657288433.737972,6,134,"99.178.354.134","99.178.354.134",3,54,0,1,54,0,1,0,0,0,1657288433.729227,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,59410,0,8745,0,0,0,0,0,0,0,0,0,0,0,1,0
100,3,"/home/pqv/data/video_website/youtube10.pcap",1657288433.738771,7,427,"99.178.354.341.427","99.178.354.134",3,463,409,1,463,409,1,0,0,0,1657288433.729227,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,59410,0,0,799,0,0,0,0,0,0,0,0,0,0,4,0
100,3,"/home/pqv/data/video_website/youtube10.pcap",1657288433.739102,8,427,"99.178.354.341.427","99.178.354.341.427",3,60,0,1,0,0,0,60,0,1,1657288433.729227,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,59410,0,0,0,331,0,331,0,331,0,331,0,0,0,4,0
100,3,"/home/pqv/data/video_website/youtube10.pcap",1657288433.753420,9,427,"99.178.354.341.427","99.178.354.341.427",3,2974,2920,1,0,0,0,2974,2920,1,1657288433.729227,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,59410,0,0,0,14318,0,0,0,0,0,0,0,0,0,4,0
