1,3,"/home/pqv/data/video_website/youtube6.pcap",1657526647.395341,"1.5.1 (e31cef8 - Jul  7 2022 09:05:04)","1.7.3 (92ce3808)","1.2.14 (557bd77 - Jun 20 2022 12:46:32)"
100,3,"/home/pqv/data/video_website/youtube6.pcap",1657196833.490619,1,85,"99.178.376.85","",2,86,44,1,86,44,1,0,0,0,1657196833.490619,"10.0.2.15","33.0.0.1","08:00:27:3A:52:ED","52:54:00:12:35:02",2,53,49780,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/youtube6.pcap",1657196833.490442,1,85,"99.178.376.85","",2,86,44,1,86,44,1,0,0,0,1657196833.490442,"10.0.2.15","33.0.0.1","08:00:27:3A:52:ED","52:54:00:12:35:02",1,53,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/youtube6.pcap",1657196833.494816,2,85,"99.178.376.85","99.178.376.85",2,379,337,1,0,0,0,379,337,1,1657196833.490442,"10.0.2.15","33.0.0.1","08:00:27:3A:52:ED","52:54:00:12:35:02",1,53,39322,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/youtube6.pcap",1657196833.505626,3,85,"99.178.376.85","99.178.376.85",2,235,193,1,0,0,0,235,193,1,1657196833.490619,"10.0.2.15","33.0.0.1","08:00:27:3A:52:ED","52:54:00:12:35:02",2,53,49780,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/youtube6.pcap",1657196833.507118,4,134,"99.178.354.134","",3,74,0,1,74,0,1,0,0,0,1657196833.507118,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,50552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,3,"/home/pqv/data/video_website/youtube6.pcap",1657196833.512247,5,134,"99.178.354.134","99.178.354.134",3,60,0,1,0,0,0,60,0,1,1657196833.507118,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,50552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,3,"/home/pqv/data/video_website/youtube6.pcap",1657196833.512278,6,134,"99.178.354.134","99.178.354.134",3,54,0,1,54,0,1,0,0,0,1657196833.507118,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,50552,0,5160,0,0,0,0,0,0,0,0,0,0,0,1,0
100,3,"/home/pqv/data/video_website/youtube6.pcap",1657196833.512794,7,427,"99.178.354.341.427","99.178.354.134",3,463,409,1,463,409,1,0,0,0,1657196833.507118,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,50552,0,0,516,0,0,0,0,0,0,0,0,0,0,4,0
100,3,"/home/pqv/data/video_website/youtube6.pcap",1657196833.513008,8,427,"99.178.354.341.427","99.178.354.341.427",3,60,0,1,0,0,0,60,0,1,1657196833.507118,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,50552,0,0,0,214,0,214,0,214,0,214,0,0,0,4,0
100,3,"/home/pqv/data/video_website/youtube6.pcap",1657196833.521591,9,427,"99.178.354.341.427","99.178.354.341.427",3,1484,1430,1,0,0,0,1484,1430,1,1657196833.507118,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,50552,0,0,0,8583,0,0,0,0,0,0,0,0,0,4,0
100,3,"/home/pqv/data/video_website/youtube6.pcap",1657196833.521694,10,427,"99.178.354.341.427","99.178.354.341.427",3,54,0,1,54,0,1,0,0,0,1657196833.507118,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,50552,0,0,0,103,103,0,103,0,103,0,0,0,0,4,0
100,3,"/home/pqv/data/video_website/youtube6.pcap",1657196833.522025,11,427,"99.178.354.341.427","99.178.354.341.427",3,1484,1430,1,0,0,0,1484,1430,1,1657196833.507118,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,50552,0,0,0,331,0,331,0,331,0,331,0,0,0,4,0
100,3,"/home/pqv/data/video_website/youtube6.pcap",1657196833.522038,12,427,"99.178.354.341.427","99.178.354.341.427",3,54,0,1,54,0,1,0,0,0,1657196833.507118,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,50552,0,0,0,13,13,0,13,0,13,0,0,0,0,4,0
100,3,"/home/pqv/data/video_website/youtube6.pcap",1657196833.522127,13,427,"99.178.354.341.427","99.178.354.341.427",3,1484,1430,1,0,0,0,1484,1430,1,1657196833.507118,"10.0.2.15","142.250.178.142","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,50552,0,0,0,89,0,89,0,89,0,89,0,0,0,4,0
