1,3,"/home/pqv/data/video_website/video19.pcap",1657530507.981136,"1.5.1 (e31cef8 - Jul  7 2022 09:05:04)","1.7.3 (92ce3808)","1.2.14 (557bd77 - Jun 20 2022 12:46:32)"
100,3,"/home/pqv/data/video_website/video19.pcap",1657206138.562416,1,85,"99.178.376.85","",2,81,39,1,81,39,1,0,0,0,1657206138.562416,"10.0.2.15","33.0.0.1","08:00:27:3A:52:ED","52:54:00:12:35:02",2,53,60694,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/video19.pcap",1657206138.562237,1,85,"99.178.376.85","",2,81,39,1,81,39,1,0,0,0,1657206138.562237,"10.0.2.15","33.0.0.1","08:00:27:3A:52:ED","52:54:00:12:35:02",1,53,35913,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/video19.pcap",1657206138.567786,2,85,"99.178.376.85","99.178.376.85",2,81,39,1,0,0,0,81,39,1,1657206138.562416,"10.0.2.15","33.0.0.1","08:00:27:3A:52:ED","52:54:00:12:35:02",2,53,60694,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/video19.pcap",1657206138.584707,3,85,"99.178.376.85","99.178.376.85",2,145,103,1,0,0,0,145,103,1,1657206138.562237,"10.0.2.15","33.0.0.1","08:00:27:3A:52:ED","52:54:00:12:35:02",1,53,35913,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/video19.pcap",1657206138.585870,4,0,"99.178.354.0","",3,74,0,1,74,0,1,0,0,0,1657206138.585870,"10.0.2.15","151.101.194.132","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,45290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/video_website/video19.pcap",1657206138.592229,5,0,"99.178.354.0","99.178.354.0",3,60,0,1,0,0,0,60,0,1,1657206138.585870,"10.0.2.15","151.101.194.132","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,45290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/video_website/video19.pcap",1657206138.592264,6,0,"99.178.354.0","99.178.354.0",3,54,0,1,54,0,1,0,0,0,1657206138.585870,"10.0.2.15","151.101.194.132","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,45290,0,6394,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/video_website/video19.pcap",1657206138.593482,7,341,"99.178.354.341","99.178.354.0",3,458,404,1,458,404,1,0,0,0,1657206138.585870,"10.0.2.15","151.101.194.132","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,45290,0,0,1218,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/video19.pcap",1657206138.593796,8,341,"99.178.354.341","99.178.354.341",3,60,0,1,0,0,0,60,0,1,1657206138.585870,"10.0.2.15","151.101.194.132","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,45290,0,0,0,314,0,314,0,314,0,314,0,0,0,10,0
100,3,"/home/pqv/data/video_website/video19.pcap",1657206138.599238,9,341,"99.178.354.341","99.178.354.341",3,1110,1056,1,0,0,0,1110,1056,1,1657206138.585870,"10.0.2.15","151.101.194.132","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,45290,0,0,0,5442,0,0,0,0,0,0,0,0,0,10,0
