1,3,"/home/pqv/data/video_website/video24.pcap",1657530563.551204,"1.5.1 (e31cef8 - Jul  7 2022 09:05:04)","1.7.3 (92ce3808)","1.2.14 (557bd77 - Jun 20 2022 12:46:32)"
100,3,"/home/pqv/data/video_website/video24.pcap",1657207980.999462,1,85,"99.178.376.85","",2,81,39,1,81,39,1,0,0,0,1657207980.999462,"10.0.2.15","33.0.0.1","08:00:27:3A:52:ED","52:54:00:12:35:02",2,53,38583,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/video24.pcap",1657207980.999302,1,85,"99.178.376.85","",2,81,39,1,81,39,1,0,0,0,1657207980.999302,"10.0.2.15","33.0.0.1","08:00:27:3A:52:ED","52:54:00:12:35:02",1,53,35883,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/video24.pcap",1657207981.002574,2,85,"99.178.376.85","99.178.376.85",2,81,39,1,0,0,0,81,39,1,1657207980.999462,"10.0.2.15","33.0.0.1","08:00:27:3A:52:ED","52:54:00:12:35:02",2,53,38583,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/video24.pcap",1657207981.010191,3,85,"99.178.376.85","99.178.376.85",2,145,103,1,0,0,0,145,103,1,1657207980.999302,"10.0.2.15","33.0.0.1","08:00:27:3A:52:ED","52:54:00:12:35:02",1,53,35883,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/video24.pcap",1657207981.013902,4,0,"99.178.354.0","",3,74,0,1,74,0,1,0,0,0,1657207981.013902,"10.0.2.15","151.101.130.132","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,58750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/video_website/video24.pcap",1657207981.018677,5,0,"99.178.354.0","99.178.354.0",3,60,0,1,0,0,0,60,0,1,1657207981.013902,"10.0.2.15","151.101.130.132","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,58750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/video_website/video24.pcap",1657207981.018749,6,0,"99.178.354.0","99.178.354.0",3,54,0,1,54,0,1,0,0,0,1657207981.013902,"10.0.2.15","151.101.130.132","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,58750,0,4847,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/video_website/video24.pcap",1657207981.019583,7,341,"99.178.354.341","99.178.354.0",3,458,404,1,458,404,1,0,0,0,1657207981.013902,"10.0.2.15","151.101.130.132","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,58750,0,0,834,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/video_website/video24.pcap",1657207981.019926,8,341,"99.178.354.341","99.178.354.341",3,60,0,1,0,0,0,60,0,1,1657207981.013902,"10.0.2.15","151.101.130.132","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,58750,0,0,0,343,0,343,0,343,0,343,0,0,0,10,0
100,3,"/home/pqv/data/video_website/video24.pcap",1657207981.028314,9,341,"99.178.354.341","99.178.354.341",3,1110,1056,1,0,0,0,1110,1056,1,1657207981.013902,"10.0.2.15","151.101.130.132","08:00:27:3A:52:ED","52:54:00:12:35:02",3,443,58750,0,0,0,8388,0,0,0,0,0,0,0,0,0,10,0
