100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654845.003260,5327,0,"99.182.354.0","",13,74,0,1,74,0,1,0,0,0,1660654826.035875,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a02:26f0:1b00::5c7b:ec33","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",17,443,50535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654845.050485,5328,164,"99.182.164","",14,86,0,1,86,0,1,0,0,0,1660654845.050485,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2001:861:3888:3660:d26e:deff:fe6e:f8ac","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654845.056995,5329,164,"99.182.164","99.182.164",14,78,0,1,0,0,0,78,0,1,1660654845.050485,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2001:861:3888:3660:d26e:deff:fe6e:f8ac","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654845.419755,5330,0,"99.182.354.0","99.182.354.0",14,106,32,1,106,32,1,0,0,0,1660654725.024357,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f01f:2:face:b00c:0:2","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",3,443,50580,0,0,0,0,0,7014252,0,7014252,0,7014252,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654845.427971,5331,0,"99.182.354.0","99.182.354.0",14,74,0,1,0,0,0,74,0,1,1660654725.024357,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f01f:2:face:b00c:0:2","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",3,443,50580,0,0,0,0,8216,0,8216,0,8216,0,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654845.444637,5332,0,"99.182.354.0","99.182.354.0",14,102,28,1,0,0,0,102,28,1,1660654725.024357,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f01f:2:face:b00c:0:2","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",3,443,50580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654845.496874,5333,0,"99.182.354.0","99.182.354.0",14,74,0,1,74,0,1,0,0,0,1660654725.024357,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f01f:2:face:b00c:0:2","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",3,443,50580,0,0,0,0,0,52237,0,52237,0,52237,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654845.864915,5334,0,"99.182.376.0","99.182.376.0",14,717,655,1,717,655,1,0,0,0,1660654729.036526,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f11f:83:face:b00c:0:25de","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",4,443,65009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654845.865318,5335,0,"99.182.376.0","99.182.376.0",14,1109,1047,1,1109,1047,1,0,0,0,1660654729.036526,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f11f:83:face:b00c:0:25de","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",4,443,65009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654845.874823,5336,0,"99.182.376.0","99.182.376.0",14,110,48,1,0,0,0,110,48,1,1660654729.036526,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f11f:83:face:b00c:0:25de","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",4,443,65009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654845.877459,5337,0,"99.182.376.0","99.182.376.0",14,97,35,1,97,35,1,0,0,0,1660654729.036526,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f11f:83:face:b00c:0:25de","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",4,443,65009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654845.894982,5338,0,"99.182.376.0","99.182.376.0",14,110,48,1,0,0,0,110,48,1,1660654729.036526,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f11f:83:face:b00c:0:25de","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",4,443,65009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654845.912506,5339,0,"99.182.376.0","99.182.376.0",14,238,176,1,0,0,0,238,176,1,1660654729.036526,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f11f:83:face:b00c:0:25de","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",4,443,65009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654845.912789,5340,0,"99.182.376.0","99.182.376.0",14,103,41,1,103,41,1,0,0,0,1660654729.036526,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f11f:83:face:b00c:0:25de","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",4,443,65009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654845.935312,5341,0,"99.182.376.0","99.182.376.0",14,110,48,1,0,0,0,110,48,1,1660654729.036526,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f11f:83:face:b00c:0:25de","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",4,443,65009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654846.148170,5342,51,"99.182.354.341.51","99.182.354.341.51",13,105,31,1,0,0,0,105,31,1,1660654826.062246,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a02:26f0:1b00::5c7b:ec33","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",18,443,50600,0,0,0,19973466,19973466,0,19973466,0,19973466,0,0,0,2,1,0,"www.bing.com",0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654846.148170,5343,51,"99.182.354.341.51","99.182.354.341.51",13,74,0,1,0,0,0,74,0,1,1660654826.062246,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a02:26f0:1b00::5c7b:ec33","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",18,443,50600,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,"www.bing.com",0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654846.148237,5344,51,"99.182.354.341.51","99.182.354.341.51",13,74,0,1,74,0,1,0,0,0,1660654826.062246,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a02:26f0:1b00::5c7b:ec33","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",18,443,50600,0,0,0,67,0,0,0,0,0,0,0,0,2,1,0,"www.bing.com",0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654847.333945,5345,0,"99.182.354.0","99.182.354.0",13,108,34,1,0,0,0,108,34,1,1660654718.033259,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f01f:2:face:b00c:0:2","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",1,443,50578,0,0,0,0,7818375,0,7818375,0,7818375,0,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654847.376865,5346,0,"99.182.354.0","99.182.354.0",13,74,0,1,74,0,1,0,0,0,1660654718.033259,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f01f:2:face:b00c:0:2","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",1,443,50578,0,0,0,0,0,42920,0,42920,0,42920,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654848.916421,5347,0,"99.182.354.0","99.182.354.0",13,109,35,1,0,0,0,109,35,1,1660654718.033259,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f01f:2:face:b00c:0:2","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",1,443,50578,0,0,0,0,1539556,0,1539556,0,1539556,0,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654848.963359,5348,0,"99.182.354.0","99.182.354.0",13,74,0,1,74,0,1,0,0,0,1660654718.033259,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a03:2880:f01f:2:face:b00c:0:2","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",1,443,50578,0,0,0,0,0,46938,0,46938,0,46938,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654849.442269,5349,85,"99.182.376.85","",14,101,39,1,101,39,1,0,0,0,1660654849.442269,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2001:861:3888:3660:d26e:deff:fe6e:f8ac","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",23,53,61199,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654849.442724,5350,85,"99.182.376.85","",15,101,39,1,101,39,1,0,0,0,1660654849.442724,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2001:861:3888:3660:d26e:deff:fe6e:f8ac","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",24,53,64832,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654849.450995,5351,85,"99.182.376.85","99.182.376.85",15,117,55,1,0,0,0,117,55,1,1660654849.442269,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2001:861:3888:3660:d26e:deff:fe6e:f8ac","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",23,53,61199,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654849.452553,5352,85,"99.182.376.85","99.182.376.85",15,129,67,1,0,0,0,129,67,1,1660654849.442724,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2001:861:3888:3660:d26e:deff:fe6e:f8ac","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",24,53,64832,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654849.455801,5353,0,"99.182.354.0","",16,86,0,1,86,0,1,0,0,0,1660654849.455801,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a00:1450:4007:818::2003","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",25,443,50601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654849.464030,5354,0,"99.182.354.0","99.182.354.0",16,86,0,1,0,0,0,86,0,1,1660654849.455801,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a00:1450:4007:818::2003","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",25,443,50601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3,"/home/pqv/data/test/real_fb6.1.pcap",1660654849.464099,5355,0,"99.182.354.0","99.182.354.0",16,74,0,1,74,0,1,0,0,0,1660654849.455801,"2001:861:3888:3660:78c2:fc3f:c0a8:60d4","2a00:1450:4007:818::2003","10:5B:AD:B2:81:B3","D0:6E:DE:6E:F8:AC",25,443,50601,0,8298,0,0,0,0,0,0,0,0,0,0,0,0,0
